,movieId,title,genres,year,alt_title
407,469,"House of the Spirits, The",Drama|Romance,1993,"House of the Spirits, The"
408,470,House Party 3,Comedy,1994,House Party 3
409,471,"Hudsucker Proxy, The",Comedy,1994,"Hudsucker Proxy, The"
410,472,I'll Do Anything,Comedy|Drama,1994,I'll Do Anything
411,473,In the Army Now,Comedy|War,1994,In the Army Now
412,474,In the Line of Fire,Action|Thriller,1993,In the Line of Fire
413,475,In the Name of the Father,Drama,1993,In the Name of the Father
414,476,"Inkwell, The",Comedy|Drama,1994,"Inkwell, The"
415,477,What's Love Got to Do with It?,Drama|Musical,1993,What's Love Got to Do with It?
416,478,Jimmy Hollywood,Comedy|Crime|Drama,1994,Jimmy Hollywood
417,479,Judgment Night,Action|Crime|Thriller,1993,Judgment Night
418,480,Jurassic Park,Action|Adventure|Sci-Fi|Thriller,1993,Jurassic Park
419,481,Kalifornia,Drama|Thriller,1993,Kalifornia
420,482,Killing Zoe,Crime|Drama|Thriller,1994,Killing Zoe
421,484,Lassie,Adventure|Children,1994,Lassie
422,485,Last Action Hero,Action|Adventure|Comedy|Fantasy,1993,Last Action Hero
423,486,Life with Mikey,Comedy,1993,Life with Mikey
424,487,Lightning Jack,Comedy|Western,1994,Lightning Jack
425,488,M. Butterfly,Drama|Romance,1993,M. Butterfly
426,489,Made in America,Comedy,1993,Made in America
427,490,Malice,Thriller,1993,Malice
428,491,"Man Without a Face, The",Drama,1993,"Man Without a Face, The"
429,492,Manhattan Murder Mystery,Comedy|Mystery,1993,Manhattan Murder Mystery
430,493,Menace II Society,Action|Crime|Drama,1993,Menace II Society
431,494,Executive Decision,Action|Adventure|Thriller,1996,Executive Decision
432,495,In the Realm of the Senses,Drama,1976,Ai no corrida
433,496,What Happened Was...,Comedy|Drama|Romance|Thriller,1994,What Happened Was...
434,497,Much Ado About Nothing,Comedy|Romance,1993,Much Ado About Nothing
435,499,Mr. Wonderful,Comedy|Romance,1993,Mr. Wonderful
436,500,Mrs. Doubtfire,Comedy|Drama,1993,Mrs. Doubtfire
437,501,Naked,Drama,1993,Naked
438,502,"Next Karate Kid, The",Action|Children|Romance,1994,"Next Karate Kid, The"
439,504,No Escape,Action|Drama|Sci-Fi,1994,No Escape
440,505,North,Comedy,1994,North
441,506,Orlando,Drama|Fantasy|Romance,1992,Orlando
442,507,"Perfect World, A",Crime|Drama|Thriller,1993,"Perfect World, A"
443,508,Philadelphia,Drama,1993,Philadelphia
444,509,"Piano, The",Drama|Romance,1993,"Piano, The"
445,510,Poetic Justice,Drama,1993,Poetic Justice
446,511,"Program, The",Action|Drama,1993,"Program, The"
447,512,"Puppet Masters, The",Horror|Sci-Fi,1994,"Puppet Masters, The"
448,513,Radioland Murders,Comedy|Mystery|Romance,1994,Radioland Murders
449,514,"Ref, The",Comedy,1994,"Ref, The"
450,515,"Remains of the Day, The",Drama|Romance,1993,"Remains of the Day, The"
451,516,Renaissance Man,Comedy|Drama,1994,Renaissance Man
452,517,Rising Sun,Action|Drama|Mystery,1993,Rising Sun
453,518,"Road to Wellville, The",Comedy,1994,"Road to Wellville, The"
454,519,RoboCop 3,Action|Crime|Drama|Sci-Fi|Thriller,1993,RoboCop 3
455,520,Robin Hood: Men in Tights,Comedy,1993,Robin Hood: Men in Tights
456,521,Romeo Is Bleeding,Crime|Thriller,1993,Romeo Is Bleeding
457,522,Romper Stomper,Action|Drama,1992,Romper Stomper
458,523,Ruby in Paradise,Drama,1993,Ruby in Paradise
459,524,Rudy,Drama,1993,Rudy
460,526,Savage Nights,Drama,1992,"Nuits fauves, Les"
461,527,Schindler's List,Drama|War,1993,Schindler's List
462,528,"Scout, The",Comedy|Drama,1994,"Scout, The"
463,529,Searching for Bobby Fischer,Drama,1993,Searching for Bobby Fischer
464,531,"Secret Garden, The",Children|Drama,1993,"Secret Garden, The"
465,532,Serial Mom,Comedy|Crime|Horror,1994,Serial Mom
466,533,"Shadow, The",Action|Adventure|Fantasy|Mystery,1994,"Shadow, The"
467,534,Shadowlands,Drama|Romance,1993,Shadowlands
468,535,Short Cuts,Drama,1993,Short Cuts
469,536,"Simple Twist of Fate, A",Drama,1994,"Simple Twist of Fate, A"
470,537,Sirens,Drama,1994,Sirens
471,538,Six Degrees of Separation,Drama,1993,Six Degrees of Separation
472,539,Sleepless in Seattle,Comedy|Drama|Romance,1993,Sleepless in Seattle
473,540,Sliver,Thriller,1993,Sliver
474,541,Blade Runner,Action|Sci-Fi|Thriller,1982,Blade Runner
475,542,Son in Law,Comedy|Drama|Romance,1993,Son in Law
476,543,So I Married an Axe Murderer,Comedy|Romance|Thriller,1993,So I Married an Axe Murderer
477,544,Striking Distance,Action|Crime,1993,Striking Distance
478,546,Super Mario Bros.,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,1993,Super Mario Bros.
479,547,Surviving the Game,Action|Adventure|Thriller,1994,Surviving the Game
480,548,Terminal Velocity,Action|Mystery|Thriller,1994,Terminal Velocity
481,549,Thirty-Two Short Films About Glenn Gould,Drama|Musical,1993,Thirty-Two Short Films About Glenn Gould
482,550,Threesome,Comedy|Romance,1994,Threesome
483,551,"Nightmare Before Christmas, The",Animation|Children|Fantasy|Musical,1993,"Nightmare Before Christmas, The"
484,552,"Three Musketeers, The",Action|Adventure|Comedy|Romance,1993,"Three Musketeers, The"
485,553,Tombstone,Action|Drama|Western,1993,Tombstone
486,555,True Romance,Crime|Thriller,1993,True Romance
487,556,"War Room, The",Documentary,1993,"War Room, The"
488,558,"Pagemaster, The",Action|Adventure|Animation|Children|Fantasy,1994,"Pagemaster, The"
489,562,Welcome to the Dollhouse,Comedy|Drama,1995,Welcome to the Dollhouse
490,563,Germinal,Drama|Romance,1993,Germinal
491,564,Chasers,Comedy,1994,Chasers
492,567,Kika,Comedy|Drama,1993,Kika
493,568,Bhaji on the Beach,Comedy|Drama,1993,Bhaji on the Beach
494,569,Little Big League,Comedy|Drama,1994,Little Big League
495,573,"Ciao, Professore!",Drama,1992,Io speriamo che me la cavo
496,574,Spanking the Monkey,Comedy|Drama,1994,Spanking the Monkey
497,575,"Little Rascals, The",Children|Comedy,1994,"Little Rascals, The"
498,577,Andre,Adventure|Children|Drama,1994,Andre
499,579,"Escort, The",Crime|Thriller,1993,"Scorta, La"
500,580,Princess Caraboo,Drama,1994,Princess Caraboo
501,581,"Celluloid Closet, The",Documentary,1995,"Celluloid Closet, The"
502,583,Dear Diary,Comedy|Drama,1994,Caro Diario
503,585,"Brady Bunch Movie, The",Comedy,1995,"Brady Bunch Movie, The"
504,586,Home Alone,Children|Comedy,1990,Home Alone
505,587,Ghost,Comedy|Drama|Fantasy|Romance|Thriller,1990,Ghost
506,588,Aladdin,Adventure|Animation|Children|Comedy|Musical,1992,Aladdin
507,589,Terminator 2: Judgment Day,Action|Sci-Fi,1991,Terminator 2: Judgment Day
508,590,Dances with Wolves,Adventure|Drama|Western,1990,Dances with Wolves
509,592,Batman,Action|Crime|Thriller,1989,Batman
510,593,"Silence of the Lambs, The",Crime|Horror|Thriller,1991,"Silence of the Lambs, The"
511,594,Snow White and the Seven Dwarfs,Animation|Children|Drama|Fantasy|Musical,1937,Snow White and the Seven Dwarfs
512,595,Beauty and the Beast,Animation|Children|Fantasy|Musical|Romance|IMAX,1991,Beauty and the Beast
513,596,Pinocchio,Animation|Children|Fantasy|Musical,1940,Pinocchio
514,597,Pretty Woman,Comedy|Romance,1990,Pretty Woman
515,599,"Wild Bunch, The",Adventure|Western,1969,"Wild Bunch, The"
516,600,Love and a .45,Action|Comedy|Crime,1994,Love and a .45
517,602,"Great Day in Harlem, A",Documentary,1994,"Great Day in Harlem, A"
518,605,One Fine Day,Drama|Romance,1996,One Fine Day
519,606,Candyman: Farewell to the Flesh,Fantasy|Horror,1995,Candyman: Farewell to the Flesh
520,608,Fargo,Comedy|Crime|Drama|Thriller,1996,Fargo
521,609,Homeward Bound II: Lost in San Francisco,Adventure|Children,1996,Homeward Bound II: Lost in San Francisco
522,610,Heavy Metal,Action|Adventure|Animation|Horror|Sci-Fi,1981,Heavy Metal
523,611,Hellraiser: Bloodline,Action|Horror|Sci-Fi,1996,Hellraiser: Bloodline
524,612,"Pallbearer, The",Comedy,1996,"Pallbearer, The"
525,613,Jane Eyre,Drama|Romance,1996,Jane Eyre
526,615,Bread and Chocolate,Comedy|Drama,1973,Pane e cioccolata
527,616,"Aristocats, The",Animation|Children,1970,"Aristocats, The"
528,617,"Flower of My Secret, The",Comedy|Drama,1995,La flor de mi secreto
529,618,Two Much,Comedy|Romance,1995,Two Much
530,619,Ed,Comedy,1996,Ed
531,626,"Thin Line Between Love and Hate, A",Comedy,1996,"Thin Line Between Love and Hate, A"
532,627,"Last Supper, The",Drama|Thriller,1995,"Last Supper, The"
533,628,Primal Fear,Crime|Drama|Mystery|Thriller,1996,Primal Fear
534,631,All Dogs Go to Heaven 2,Adventure|Animation|Children|Fantasy|Musical|Romance,1996,All Dogs Go to Heaven 2
535,632,Land and Freedom,Drama|War,1995,Tierra y libertad
536,633,Denise Calls Up,Comedy,1995,Denise Calls Up
537,634,Theodore Rex,Comedy,1995,Theodore Rex
538,635,"Family Thing, A",Comedy|Drama,1996,"Family Thing, A"
539,636,Frisk,Drama,1995,Frisk
540,637,Sgt. Bilko,Comedy,1996,Sgt. Bilko
541,638,Jack and Sarah,Romance,1995,Jack and Sarah
542,639,Girl 6,Comedy|Drama,1996,Girl 6
543,640,Diabolique,Drama|Thriller,1996,Diabolique
544,645,Nelly & Monsieur Arnaud,Drama,1995,Nelly & Monsieur Arnaud
545,647,Courage Under Fire,Action|Crime|Drama|War,1996,Courage Under Fire
546,648,Mission: Impossible,Action|Adventure|Mystery|Thriller,1996,Mission: Impossible
547,649,Cold Fever,Comedy|Drama,1995,Á köldum klaka
548,650,Moll Flanders,Drama,1996,Moll Flanders
549,653,Dragonheart,Action|Adventure|Fantasy,1996,Dragonheart
550,656,Eddie,Comedy,1996,Eddie
551,661,James and the Giant Peach,Adventure|Animation|Children|Fantasy|Musical,1996,James and the Giant Peach
552,662,Fear,Thriller,1996,Fear
553,663,Kids in the Hall: Brain Candy,Comedy,1996,Kids in the Hall: Brain Candy
554,665,Underground,Comedy|Drama|War,1995,Underground
555,667,Bloodsport 2,Action,1996, Bloodsport II: The Next Kumite
556,668,Song of the Little Road,Drama,1955,Pather Panchali
557,670,"World of Apu, The",Drama,1959,Apur Sansar
558,671,Mystery Science Theater 3000: The Movie,Comedy|Sci-Fi,1996,Mystery Science Theater 3000: The Movie
559,673,Space Jam,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,1996,Space Jam
560,674,Barbarella,Adventure|Comedy|Sci-Fi,1968,Barbarella
561,678,Some Folks Call It a Sling Blade,Drama|Thriller,1993,Some Folks Call It a Sling Blade
562,679,"Run of the Country, The",Drama,1995,"Run of the Country, The"
563,680,Alphaville,Drama|Mystery|Romance|Sci-Fi|Thriller,1965,"Alphaville, une étrange aventure de Lemmy Caution"
564,685,It's My Party,Drama,1996,It's My Party
565,688,Operation Dumbo Drop,Action|Adventure|Comedy|War,1995,Operation Dumbo Drop
566,691,Mrs. Winterbourne,Comedy|Romance,1996,Mrs. Winterbourne
567,692,Solo,Action|Sci-Fi|Thriller,1996,Solo
568,694,"Substitute, The",Action|Crime|Drama,1996,"Substitute, The"
569,695,True Crime,Mystery|Thriller,1996,True Crime
570,697,Feeling Minnesota,Drama|Romance,1996,Feeling Minnesota
571,698,Delta of Venus,Drama,1995,Delta of Venus
572,700,Angus,Comedy,1995,Angus
573,703,Boys,Drama,1996,Boys
574,704,"Quest, The",Action|Adventure,1996,"Quest, The"
575,706,Sunset Park,Drama,1996,Sunset Park
576,707,Mulholland Falls,Crime|Drama|Thriller,1996,Mulholland Falls
577,708,"Truth About Cats & Dogs, The",Comedy|Romance,1996,"Truth About Cats & Dogs, The"
578,709,Oliver & Company,Adventure|Animation|Children|Comedy|Musical,1988,Oliver & Company
579,710,Celtic Pride,Comedy,1996,Celtic Pride
580,711,Flipper,Adventure|Children,1996,Flipper
581,714,Dead Man,Drama|Mystery|Western,1995,Dead Man
582,715,"Horseman on the Roof, The",Drama|Romance,1995,"Hussard sur le toit, Le"
583,718,"Visitors, The",Comedy|Fantasy|Sci-Fi,1993,"Visiteurs, Les"
584,719,Multiplicity,Comedy,1996,Multiplicity
585,720,Wallace & Gromit: The Best of Aardman Animation,Adventure|Animation|Comedy,1996,Wallace & Gromit: The Best of Aardman Animation
586,722,"Haunted World of Edward D. Wood Jr., The",Documentary,1996,"Haunted World of Edward D. Wood Jr., The"
587,724,"Craft, The",Drama|Fantasy|Horror|Thriller,1996,"Craft, The"
588,725,"Great White Hype, The",Comedy,1996,"Great White Hype, The"
589,726,Last Dance,Drama,1996,Last Dance
590,728,Cold Comfort Farm,Comedy,1995,Cold Comfort Farm
591,731,Heaven's Prisoners,Crime|Thriller,1996,Heaven's Prisoners
592,733,"Rock, The",Action|Adventure|Thriller,1996,"Rock, The"
593,735,Cemetery Man,Horror,1994,Dellamorte Dellamore
594,736,Twister,Action|Adventure|Romance|Thriller,1996,Twister
595,737,Barb Wire,Action|Sci-Fi,1996,Barb Wire
596,741,Ghost in the Shell,Animation|Sci-Fi,1995,Kôkaku kidôtai
597,742,Thinner,Horror|Thriller,1996,Thinner
598,743,Spy Hard,Comedy,1996,Spy Hard
599,745,Wallace & Gromit: A Close Shave,Animation|Children|Comedy,1995,Wallace & Gromit: A Close Shave
600,747,"Stupids, The",Comedy,1996,"Stupids, The"
601,748,"Arrival, The",Action|Sci-Fi|Thriller,1996,"Arrival, The"
602,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Comedy|War,1964,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
603,757,Ashes of Time,Drama,1994,Dung che sai duk
604,759,Maya Lin: A Strong Clear Vision,Documentary,1994,Maya Lin: A Strong Clear Vision
605,760,Stalingrad,Drama|War,1993,Stalingrad
606,761,"Phantom, The",Action|Adventure,1996,"Phantom, The"
607,762,Striptease,Comedy|Crime,1996,Striptease
608,764,Heavy,Drama|Romance,1995,Heavy
609,765,Jack,Comedy|Drama,1996,Jack
610,766,I Shot Andy Warhol,Drama,1996,I Shot Andy Warhol
611,773,Touki Bouki,Drama,1973,Touki Bouki
612,775,Spirits of the Dead,Horror|Mystery,1968,Spirits of the Dead
613,778,Trainspotting,Comedy|Crime|Drama,1996,Trainspotting
614,779,'Til There Was You,Drama|Romance,1997,'Til There Was You
615,780,Independence Day,Action|Adventure|Sci-Fi|Thriller,1996, ID4
616,781,Stealing Beauty,Drama,1996,Stealing Beauty
617,782,"Fan, The",Drama|Thriller,1996,"Fan, The"
618,783,"Hunchback of Notre Dame, The",Animation|Children|Drama|Musical|Romance,1996,"Hunchback of Notre Dame, The"
619,784,"Cable Guy, The",Comedy|Thriller,1996,"Cable Guy, The"
620,785,Kingpin,Comedy,1996,Kingpin
621,786,Eraser,Action|Drama|Thriller,1996,Eraser
622,788,"Nutty Professor, The",Comedy|Fantasy|Romance|Sci-Fi,1996,"Nutty Professor, The"
623,790,"Unforgettable Summer, An",Drama,1994,Un été inoubliable
624,791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The",Documentary,1994,"Last Klezmer: Leopold Kozlowski, His Life and Music, The"
625,795,Somebody to Love,Drama,1994,Somebody to Love
626,798,Daylight,Action|Adventure|Drama|Thriller,1996,Daylight
627,799,"Frighteners, The",Comedy|Horror|Thriller,1996,"Frighteners, The"
628,800,Lone Star,Drama|Mystery|Western,1996,Lone Star
629,801,Harriet the Spy,Children|Comedy,1996,Harriet the Spy
630,802,Phenomenon,Drama|Romance,1996,Phenomenon
631,803,Walking and Talking,Comedy|Drama|Romance,1996,Walking and Talking
632,804,She's the One,Comedy|Romance,1996,She's the One
633,805,"Time to Kill, A",Drama|Thriller,1996,"Time to Kill, A"
634,806,American Buffalo,Crime|Drama,1996,American Buffalo
635,808,Alaska,Adventure|Children,1996,Alaska
636,809,Fled,Action|Adventure,1996,Fled
637,810,Kazaam,Children|Comedy|Fantasy,1996,Kazaam
638,813,Larger Than Life,Comedy,1996,Larger Than Life
639,818,"Very Brady Sequel, A",Comedy,1996,"Very Brady Sequel, A"
640,823,"Collector, The",Drama,1967,La collectionneuse
641,824,Kaspar Hauser,Drama|Mystery,1993,Kaspar Hauser
642,828,"Adventures of Pinocchio, The",Adventure|Children,1996,"Adventures of Pinocchio, The"
643,829,Joe's Apartment,Comedy|Fantasy|Musical,1996,Joe's Apartment
644,830,"First Wives Club, The",Comedy,1996,"First Wives Club, The"
645,832,Ransom,Crime|Thriller,1996,Ransom
646,833,High School High,Comedy,1996,High School High
647,835,Foxfire,Drama,1996,Foxfire
648,836,Chain Reaction,Action|Adventure|Thriller,1996,Chain Reaction
649,837,Matilda,Children|Comedy|Fantasy,1996,Matilda
650,838,Emma,Comedy|Drama|Romance,1996,Emma
651,839,"Crow: City of Angels, The",Action|Thriller,1996,"Crow: City of Angels, The"
652,840,House Arrest,Children|Comedy,1996,House Arrest
653,841,Eyes Without a Face,Horror,1959,"Yeux sans visage, Les"
654,842,Tales from the Crypt Presents: Bordello of Blood,Comedy|Horror,1996,Tales from the Crypt Presents: Bordello of Blood
655,848,"Spitfire Grill, The",Drama,1996,"Spitfire Grill, The"
656,849,Escape from L.A.,Action|Adventure|Sci-Fi|Thriller,1996,Escape from L.A.
657,851,Basquiat,Drama,1996,Basquiat
658,852,Tin Cup,Comedy|Drama|Romance,1996,Tin Cup
659,858,"Godfather, The",Crime|Drama,1972,"Godfather, The"
660,861,Supercop,Action|Comedy|Crime|Thriller,1992,Police Story 3: Supercop
661,866,Bound,Crime|Drama|Romance|Thriller,1996,Bound
662,867,Carpool,Comedy|Crime,1996,Carpool
663,869,Kansas City,Crime|Drama|Musical|Thriller,1996,Kansas City
664,870,Gone Fishin',Comedy,1997,Gone Fishin'
665,875,Nothing to Lose,Action|Crime|Drama,1994,Nothing to Lose
666,876,Supercop 2,Action|Comedy|Crime|Thriller,1993,Project S
667,879,"Relic, The",Horror|Thriller,1997,"Relic, The"
668,880,"Island of Dr. Moreau, The",Sci-Fi|Thriller,1996,"Island of Dr. Moreau, The"
669,881,First Kid,Children|Comedy,1996,First Kid
670,882,"Trigger Effect, The",Drama|Thriller,1996,"Trigger Effect, The"
671,885,Bogus,Children|Drama|Fantasy,1996,Bogus
672,886,Bulletproof,Action|Comedy|Crime,1996,Bulletproof
673,888,Land Before Time III: The Time of the Great Giving,Adventure|Animation|Children|Musical,1995,Land Before Time III: The Time of the Great Giving
674,889,1-900,Drama|Romance,1994,06
675,891,Halloween: The Curse of Michael Myers,Horror|Thriller,1995,Halloween 6: The Curse of Michael Myers
676,892,Twelfth Night,Comedy|Drama|Romance,1996,Twelfth Night
677,893,Mother Night,Drama,1996,Mother Night
678,896,Wild Reeds,Drama,1994,Les roseaux sauvages
679,897,For Whom the Bell Tolls,Adventure|Drama|Romance|War,1943,For Whom the Bell Tolls
680,898,"Philadelphia Story, The",Comedy|Drama|Romance,1940,"Philadelphia Story, The"
681,899,Singin' in the Rain,Comedy|Musical|Romance,1952,Singin' in the Rain
682,900,"American in Paris, An",Musical|Romance,1951,"American in Paris, An"
683,901,Funny Face,Comedy|Musical,1957,Funny Face
684,902,Breakfast at Tiffany's,Drama|Romance,1961,Breakfast at Tiffany's
685,903,Vertigo,Drama|Mystery|Romance|Thriller,1958,Vertigo
686,904,Rear Window,Mystery|Thriller,1954,Rear Window
687,905,It Happened One Night,Comedy|Romance,1934,It Happened One Night
688,906,Gaslight,Drama|Thriller,1944,Gaslight
689,907,"Gay Divorcee, The",Comedy|Musical|Romance,1934,"Gay Divorcee, The"
690,908,North by Northwest,Action|Adventure|Mystery|Romance|Thriller,1959,North by Northwest
691,909,"Apartment, The",Comedy|Drama|Romance,1960,"Apartment, The"
692,910,Some Like It Hot,Comedy|Crime,1959,Some Like It Hot
693,911,Charade,Comedy|Crime|Mystery|Romance|Thriller,1963,Charade
694,912,Casablanca,Drama|Romance,1942,Casablanca
695,913,"Maltese Falcon, The",Film-Noir|Mystery,1941,"Maltese Falcon, The"
696,914,My Fair Lady,Comedy|Drama|Musical|Romance,1964,My Fair Lady
697,915,Sabrina,Comedy|Romance,1954,Sabrina
698,916,Roman Holiday,Comedy|Drama|Romance,1953,Roman Holiday
699,917,"Little Princess, The",Children|Drama,1939,"Little Princess, The"
700,918,Meet Me in St. Louis,Musical,1944,Meet Me in St. Louis
701,919,"Wizard of Oz, The",Adventure|Children|Fantasy|Musical,1939,"Wizard of Oz, The"
702,920,Gone with the Wind,Drama|Romance|War,1939,Gone with the Wind
703,921,My Favorite Year,Comedy,1982,My Favorite Year
704,922,Sunset Blvd.,Drama|Film-Noir|Romance,1950, Sunset Boulevard
705,923,Citizen Kane,Drama|Mystery,1941,Citizen Kane
706,924,2001: A Space Odyssey,Adventure|Drama|Sci-Fi,1968,2001: A Space Odyssey
707,926,All About Eve,Drama,1950,All About Eve
708,927,"Women, The",Comedy,1939,"Women, The"
709,928,Rebecca,Drama|Mystery|Romance|Thriller,1940,Rebecca
710,929,Foreign Correspondent,Drama|Film-Noir|Mystery|Thriller,1940,Foreign Correspondent
711,930,Notorious,Film-Noir|Romance|Thriller,1946,Notorious
712,931,Spellbound,Mystery|Romance|Thriller,1945,Spellbound
713,932,"Affair to Remember, An",Drama|Romance,1957,"Affair to Remember, An"
714,933,To Catch a Thief,Crime|Mystery|Romance|Thriller,1955,To Catch a Thief
715,934,Father of the Bride,Comedy,1950,Father of the Bride
